ORDERNUMBER,QUANTITYORDERED,PRICEEACH,Stock value,SALES,Profit,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10182,39,36.84,1436.76,1436.76,0,11-12-2003 00:00,Shipped,4,11,2003,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10193,26,29.21,759.46,759.46,0,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,S24_1937,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
10205,32,37.17,1189.44,1189.44,0,12-03-2003 00:00,Shipped,4,12,2003,Vintage Cars,S24_1937,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10214,20,34.19,683.8,683.8,0,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,S24_1937,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Small
10227,42,29.21,1226.82,1226.82,0,03-02-2004 00:00,Shipped,1,3,2004,Vintage Cars,S24_1937,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Small
10243,33,29.54,974.82,974.82,0,4/26/2004 0:00,Shipped,2,4,2004,Vintage Cars,S24_1937,Diecast Collectables,6175552555,Boston,MA,USA,Franco,Valarie,Small
10280,20,28.88,577.6,577.6,0,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,S24_1937,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10288,29,38.17,1106.93,1106.93,0,09-01-2004 00:00,Shipped,3,9,2004,Vintage Cars,S24_1937,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Small
10304,23,30.2,694.6,694.6,0,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,S24_1937,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Small
10312,39,29.54,1152.06,1152.06,0,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,S24_1937,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10322,20,100,2000,2624,624,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,S24_1937,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Small
10332,45,81.91,3685.95,3685.95,0,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,S24_1937,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10344,20,35.18,703.6,703.6,0,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,S24_1937,Marseille Mini Autos,91.24.4555,Marseille,Marseille,France,Lebihan,Laurence,Small
10356,48,100,4800,9720,4920,12-09-2004 00:00,Shipped,4,12,2004,Vintage Cars,S24_1937,Lyon Souveniers,+33 1 46 62 7555,Paris,Paris,France,Da Cunha,Daniel,Large
10367,23,36.29,834.67,834.67,0,01-12-2005 00:00,Resolved,1,1,2005,Vintage Cars,S24_1937,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Small
10380,32,70.56,2257.92,2257.92,0,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,S24_1937,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10391,33,100,3300,8344.71,5044.71,03-09-2005 00:00,Shipped,1,3,2005,Vintage Cars,S24_1937,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Large
10409,61,29.54,1801.94,1801.94,0,4/23/2005 0:00,Shipped,2,4,2005,Vintage Cars,S24_1937,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Small
10420,45,26.88,1209.6,1209.6,0,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,S24_1937,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Small
10107,38,83.03,3155.14,3155.14,0,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,S24_2000,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10120,34,83.79,2848.86,2848.86,0,4/29/2003 0:00,Shipped,2,4,2003,Motorcycles,S24_2000,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
10134,43,83.03,3570.29,3570.29,0,07-01-2003 00:00,Shipped,3,7,2003,Motorcycles,S24_2000,Lyon Souveniers,+33 1 46 62 7555,Paris,Paris,France,Da Cunha,Daniel,Medium
10145,47,83.03,3902.41,3902.41,0,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,S24_2000,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Medium
10158,22,67.03,1474.66,1474.66,0,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,S24_2000,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Small
10168,29,75.41,2186.89,2186.89,0,10/28/2003 0:00,Shipped,4,10,2003,Motorcycles,S24_2000,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Small
10180,28,68.55,1919.4,1919.4,0,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,S24_2000,Daedalus Designs Imports,20.16.1555,Lille,Lille,France,Rance,Martine,Small
10188,40,91.4,3656,3656,0,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,S24_2000,Herkku Gifts,+47 2267 3215,Bergen,Bergen,Norway,Oeztan,Veysel,Medium
10201,25,73.88,1847,1847,0,12-01-2003 00:00,Shipped,4,12,2003,Motorcycles,S24_2000,Mini Wheels Co.,6505555787,San Francisco,CA,USA,Murphy,Julie,Small
10210,30,61.7,1851,1851,0,01-12-2004 00:00,Shipped,1,1,2004,Motorcycles,S24_2000,Osaka Souveniers Co.,+81 06 6342 5555,Osaka,Osaka,Japan,Kentary,Mory,Small
10223,38,69.31,2633.78,2633.78,0,2/20/2004 0:00,Shipped,1,2,2004,Motorcycles,S24_2000,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
10236,36,87.6,3153.6,3153.6,0,04-03-2004 00:00,Shipped,2,4,2004,Motorcycles,S24_2000,Motor Mint Distributors Inc.,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Medium
10250,32,87.6,2803.2,2803.2,0,05-11-2004 00:00,Shipped,2,5,2004,Motorcycles,S24_2000,The Sharp Gifts Warehouse,4085553659,San Jose,CA,USA,Frick,Sue,Small
10263,37,62.46,2311.02,2311.02,0,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,S24_2000,Gift Depot Inc.,2035552570,Bridgewater,CT,USA,King,Julie,Small
10275,30,79.98,2399.4,2399.4,0,7/23/2004 0:00,Shipped,3,7,2004,Motorcycles,S24_2000,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Small
10285,39,70.08,2733.12,2733.12,0,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,S24_2000,Marta's Replicas Co.,6175558555,Cambridge,MA,USA,Hernandez,Marta,Small
10297,32,65.51,2096.32,2096.32,0,9/16/2004 0:00,Shipped,3,9,2004,Motorcycles,S24_2000,"Clover Collections, Co.",+353 1862 1555,Dublin,Dublin,Ireland,Cassidy,Dean,Small
10308,47,63.22,2971.34,2971.34,0,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,S24_2000,Mini Classics,9145554562,White Plains,NY,USA,Frick,Steve,Small
10318,26,86.83,2257.58,2257.58,0,11-02-2004 00:00,Shipped,4,11,2004,Motorcycles,S24_2000,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Small
10329,37,94.43,3493.91,3493.91,0,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,S24_2000,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10340,55,79.98,4398.9,4398.9,0,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,S24_2000,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Medium
10363,21,100,2100,3595.62,1495.62,01-06-2005 00:00,Shipped,1,1,2005,Motorcycles,S24_2000,Suominen Souveniers,+358 9 8045 555,Espoo,Espoo,Finland,Suominen,Kalle,Medium
10375,23,100,2300,2443.29,143.29,02-03-2005 00:00,Shipped,1,2,2005,Motorcycles,S24_2000,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Small
10389,49,81.4,3988.6,3988.6,0,03-03-2005 00:00,Shipped,1,3,2005,Motorcycles,S24_2000,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10402,59,87.6,5168.4,5168.4,0,04-07-2005 00:00,Shipped,2,4,2005,Motorcycles,S24_2000,Auto Canal Petit,(1) 47.55.6555,Paris,Paris,France,Perrier,Dominique,Medium
10416,32,87.6,2803.2,2803.2,0,05-10-2005 00:00,Shipped,2,5,2005,Motorcycles,S24_2000,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Small
10105,43,100,4300,6341.21,2041.21,02-11-2003 00:00,Shipped,1,2,2003,Ships,S24_2011,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Medium
10117,41,100,4100,5189.78,1089.78,4/16/2003 0:00,Shipped,2,4,2003,Ships,S24_2011,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10129,45,100,4500,6027.75,1527.75,06-12-2003 00:00,Shipped,2,6,2003,Ships,S24_2011,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Medium
10142,33,100,3300,3366,66,08-08-2003 00:00,Shipped,3,8,2003,Ships,S24_2011,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10153,40,100,4000,5456.4,1456.4,9/28/2003 0:00,Shipped,3,9,2003,Ships,S24_2011,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10167,33,100,3300,3812.16,512.16,10/23/2003 0:00,Cancelled,4,10,2003,Ships,S24_2011,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10177,50,100,5000,6083,1083,11-07-2003 00:00,Shipped,4,11,2003,Ships,S24_2011,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Medium
10185,30,100,3000,3170.7,170.7,11/14/2003 0:00,Shipped,4,11,2003,Ships,S24_2011,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
10197,41,100,4100,4534.6,434.6,11/26/2003 0:00,Shipped,4,11,2003,Ships,S24_2011,Enaco Distributors,(93) 203 4555,Barcelona,Barcelona,Spain,Saavedra,Eduardo,Medium
10208,35,100,3500,4301.15,801.15,01-02-2004 00:00,Shipped,1,1,2004,Ships,S24_2011,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10221,49,100,4900,6804.63,1904.63,2/18/2004 0:00,Shipped,1,2,2004,Ships,S24_2011,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Medium
10232,46,100,4600,5652.94,1052.94,3/20/2004 0:00,Shipped,1,3,2004,Ships,S24_2011,giftsbymail.co.uk,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Medium
10248,48,100,4800,6960.48,2160.48,05-07-2004 00:00,Cancelled,2,5,2004,Ships,S24_2011,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10261,36,100,3600,4512.6,912.6,6/17/2004 0:00,Shipped,2,6,2004,Ships,S24_2011,Quebec Home Shopping Network,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
10273,22,100,2200,2784.76,584.76,7/21/2004 0:00,Shipped,3,7,2004,Ships,S24_2011,Petit Auto,(02) 5554 67,Bruxelles,Bruxelles,Belgium,Dewey,Catherine,Small
10283,42,100,4200,5316.36,1116.36,8/20/2004 0:00,Shipped,3,8,2004,Ships,S24_2011,"Royal Canadian Collectables, Ltd.",(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
10293,21,100,2100,2941.89,841.89,09-09-2004 00:00,Shipped,3,9,2004,Ships,S24_2011,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10306,29,100,2900,3207.4,307.4,10/14/2004 0:00,Shipped,4,10,2004,Ships,S24_2011,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10315,35,100,3500,4215.05,715.05,10/29/2004 0:00,Shipped,4,10,2004,Ships,S24_2011,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10326,41,100,4100,4333.29,233.29,11-09-2004 00:00,Shipped,4,11,2004,Ships,S24_2011,"Volvo Model Replicas, Co",0921-12 3555,Lule,Lule,Sweden,Berglund,Christina,Medium
10337,29,71.97,2087.13,2087.13,0,11/21/2004 0:00,Shipped,4,11,2004,Ships,S24_2011,Classic Legends Inc.,2125558493,NYC,NY,USA,Hernandez,Maria,Small
10350,34,50.33,1711.22,1711.22,0,12-02-2004 00:00,Shipped,4,12,2004,Ships,S24_2011,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10372,37,100,3700,3910.53,210.53,1/26/2005 0:00,Shipped,1,1,2005,Ships,S24_2011,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10384,28,80.54,2255.12,2255.12,0,2/23/2005 0:00,Shipped,1,2,2005,Ships,S24_2011,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Small
10396,49,100,4900,5720.75,820.75,3/23/2005 0:00,Shipped,1,3,2005,Ships,S24_2011,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10414,23,100,2300,3335.23,1035.23,05-06-2005 00:00,On Hold,2,5,2005,Ships,S24_2011,Gifts4AllAges.com,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
10101,46,53.76,2472.96,2472.96,0,01-09-2003 00:00,Shipped,1,1,2003,Vintage Cars,S24_2022,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,Frankfurt,Germany,Keitel,Roland,Small
10110,39,44.35,1729.65,1729.65,0,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,S24_2022,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Small
10124,22,45.25,995.5,995.5,0,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,S24_2022,Signal Gift Stores,7025551838,Las Vegas,NV,USA,King,Sue,Small
10149,49,49.28,2414.72,2414.72,0,09-12-2003 00:00,Shipped,3,9,2003,Vintage Cars,S24_2022,Signal Collectibles Ltd.,4155554312,Brisbane,CA,USA,Taylor,Sue,Small
10162,43,36.29,1560.47,1560.47,0,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,S24_2022,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Small
10173,27,41.22,1112.94,1112.94,0,11-05-2003 00:00,Shipped,4,11,2003,Vintage Cars,S24_2022,Rovelli Gifts,035-640555,Bergamo,Bergamo,Italy,Rovelli,Giovanni,Small
10182,31,36.74,1138.94,1138.94,0,11-12-2003 00:00,Shipped,4,11,2003,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10193,20,50.62,1012.4,1012.4,0,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,S24_2022,"Australian Collectables, Ltd",61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
10205,24,38.08,913.92,913.92,0,12-03-2003 00:00,Shipped,4,12,2003,Vintage Cars,S24_2022,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10214,49,47.94,2349.06,2349.06,0,1/26/2004 0:00,Shipped,1,1,2004,Vintage Cars,S24_2022,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Small
10227,24,48.38,1161.12,1161.12,0,03-02-2004 00:00,Shipped,1,3,2004,Vintage Cars,S24_2022,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Small
10244,39,45.25,1764.75,1764.75,0,4/29/2004 0:00,Shipped,2,4,2004,Vintage Cars,S24_2022,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10255,37,45.7,1690.9,1690.9,0,06-04-2004 00:00,Shipped,2,6,2004,Vintage Cars,S24_2022,Mini Caravy,88.60.1555,Strasbourg,Strasbourg,France,Citeaux,Frederique,Small
10280,45,47.49,2137.05,2137.05,0,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,S24_2022,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Small
10289,45,48.38,2177.1,2177.1,0,09-03-2004 00:00,Shipped,3,9,2004,Vintage Cars,S24_2022,Herkku Gifts,+47 2267 3215,Bergen,Bergen,Norway,Oeztan,Veysel,Small
10304,44,39.42,1734.48,1734.48,0,10-11-2004 00:00,Shipped,4,10,2004,Vintage Cars,S24_2022,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Small
10312,23,37.63,865.49,865.49,0,10/21/2004 0:00,Shipped,4,10,2004,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10322,30,100,3000,3500.1,500.1,11-04-2004 00:00,Shipped,4,11,2004,Vintage Cars,S24_2022,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Medium
10332,26,85.52,2223.52,2223.52,0,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,S24_2022,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Small
10345,43,53.76,2311.68,2311.68,0,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,S24_2022,Atelier graphique,40.32.2555,Nantes,Nantes,France,Schmitt,Carine,Small
10356,26,31.86,828.36,828.36,0,12-09-2004 00:00,Shipped,4,12,2004,Vintage Cars,S24_2022,Lyon Souveniers,+33 1 46 62 7555,Paris,Paris,France,Da Cunha,Daniel,Small
10367,28,30.59,856.52,856.52,0,01-12-2005 00:00,Resolved,1,1,2005,Vintage Cars,S24_2022,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Small
10380,27,68.35,1845.45,1845.45,0,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,S24_2022,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Small
10391,24,100,2400,4042.08,1642.08,03-09-2005 00:00,Shipped,1,3,2005,Vintage Cars,S24_2022,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
10421,40,45.7,1828,1828,0,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,S24_2022,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10103,36,100,3600,3680.28,80.28,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,S24_2300,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Medium
10114,21,100,2100,2925.09,825.09,04-01-2003 00:00,Shipped,2,4,2003,Trucks and Buses,S24_2300,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Small
10126,27,100,2700,3415.77,715.77,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Medium
10140,47,100,4700,5105.14,405.14,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,S24_2300,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10151,42,100,4200,5098.8,898.8,9/21/2003 0:00,Shipped,3,9,2003,Trucks and Buses,S24_2300,"Oulu Toy Supplies, Inc.",981-443655,Oulu,Oulu,Finland,Koskitalo,Pirkko,Medium
10165,32,100,3200,4661.76,1461.76,10/22/2003 0:00,Shipped,4,10,2003,Trucks and Buses,S24_2300,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10175,28,100,2800,2969.96,169.96,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,S24_2300,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Small
10184,24,100,2400,3496.32,1096.32,11/14/2003 0:00,Shipped,4,11,2003,Trucks and Buses,S24_2300,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,Sevilla,Spain,Roel,Jose Pedro,Medium
10194,49,100,4900,5760.93,860.93,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,S24_2300,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10207,46,100,4600,6819.04,2219.04,12-09-2003 00:00,Shipped,4,12,2003,Trucks and Buses,S24_2300,Diecast Collectables,6175552555,Boston,MA,USA,Franco,Valarie,Medium
10217,28,100,2800,3148.88,348.88,02-04-2004 00:00,Shipped,1,2,2004,Trucks and Buses,S24_2300,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Medium
10229,48,100,4800,5704.32,904.32,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,S24_2300,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10246,29,100,2900,3520.6,620.6,05-05-2004 00:00,Shipped,2,5,2004,Trucks and Buses,S24_2300,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10259,47,100,4700,5285.62,585.62,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,S24_2300,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Medium
10271,43,100,4300,5605.05,1305.05,7/20/2004 0:00,Shipped,3,7,2004,Trucks and Buses,S24_2300,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10281,25,100,2500,2779.5,279.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,S24_2300,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Small
10291,48,100,4800,5398.08,598.08,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,S24_2300,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10305,24,100,2400,3189.6,789.6,10/13/2004 0:00,Shipped,4,10,2004,Trucks and Buses,S24_2300,Marta's Replicas Co.,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
10313,42,100,4200,5581.8,1381.8,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,S24_2300,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10324,31,100,3100,3820.44,720.44,11-05-2004 00:00,Shipped,4,11,2004,Trucks and Buses,S24_2300,Vitachrome Inc.,2125551500,NYC,NY,USA,Frick,Michael,Medium
10334,42,100,4200,5528.04,1328.04,11/19/2004 0:00,On Hold,4,11,2004,Trucks and Buses,S24_2300,"Volvo Model Replicas, Co",0921-12 3555,Lule,Lule,Sweden,Berglund,Christina,Medium
10348,37,100,3700,5981.42,2281.42,11-01-2004 00:00,Shipped,4,11,2004,Trucks and Buses,S24_2300,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Medium
10358,41,100,4100,5684.65,1584.65,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,S24_2300,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10371,20,100,2000,3449.4,1449.4,1/23/2005 0:00,Shipped,1,1,2005,Trucks and Buses,S24_2300,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10382,20,100,2000,2654.4,654.4,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,S24_2300,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10412,70,100,7000,8498,1498,05-03-2005 00:00,Shipped,2,5,2005,Trucks and Buses,S24_2300,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Large
10425,49,100,4900,5510.54,610.54,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,S24_2300,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10108,35,58.87,2060.45,2060.45,0,03-03-2003 00:00,Shipped,1,3,2003,Motorcycles,S24_2360,Cruz & Sons Co.,+63 2 555 3587,Makati City,Makati City,Philippines,Cruz,Arnold,Small
10121,32,76.88,2460.16,2460.16,0,05-07-2003 00:00,Shipped,2,5,2003,Motorcycles,S24_2360,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Small
10135,29,61.64,1787.56,1787.56,0,07-02-2003 00:00,Shipped,3,7,2003,Motorcycles,S24_2360,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
10145,27,60.95,1645.65,1645.65,0,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,S24_2360,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Small
10159,27,80.34,2169.18,2169.18,0,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,S24_2360,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Small
10169,38,74.11,2816.18,2816.18,0,11-04-2003 00:00,Shipped,4,11,2003,Motorcycles,S24_2360,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
10180,35,72.03,2521.05,2521.05,0,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,S24_2360,Daedalus Designs Imports,20.16.1555,Lille,Lille,France,Rance,Martine,Small
10190,42,76.19,3199.98,3199.98,0,11/19/2003 0:00,Shipped,4,11,2003,Motorcycles,S24_2360,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10211,21,63.72,1338.12,1338.12,0,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,S24_2360,Auto Canal Petit,(1) 47.55.6555,Paris,Paris,France,Perrier,Dominique,Small
10224,37,80.34,2972.58,2972.58,0,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,S24_2360,Daedalus Designs Imports,20.16.1555,Lille,Lille,France,Rance,Martine,Small
10237,26,79.65,2070.9,2070.9,0,04-05-2004 00:00,Shipped,2,4,2004,Motorcycles,S24_2360,Vitachrome Inc.,2125551500,NYC,NY,USA,Frick,Michael,Small
10252,47,65.8,3092.6,3092.6,0,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,S24_2360,Auto Canal Petit,(1) 47.55.6555,Paris,Paris,France,Perrier,Dominique,Medium
