Dealer Code,Dealer Name,State,City,Credit Days,Active Status,total_revenue,total_quantity,last_order_date,first_order_date,order_count,has_active_sauda,sku_diversity,days_since_last_order,avg_order_value,open_order_value,oo_total_qty,oo_dispatched_qty,pending_dispatch_qty,open_order_count,dispatch_ratio,outstanding_amount,amount_collected,pp_total_order_value,pending_invoice_count,collection_ratio,pending_collection_pct,is_dormant,is_reactivation_candidate,is_high_value,actions,priority_score
DLR1159,Dealer_1159,UP,Ranchi,14,Active,271842,1692,2026-03-10,2025-05-26,10,False,4,41,27184.2,29892.0,159.0,143.0,16.0,1.0,0.89937106918239,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],52.0125786163522
DLR1417,Dealer_1417,MP,Nagpur,14,Active,446029,2861,2026-03-18,2025-04-03,18,False,4,33,24779.38888888889,38324.0,230.0,207.0,23.0,2.0,0.9,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],52.0
DLR1116,Dealer_1116,Bihar,Lucknow,35,Active,294146,1912,2026-03-14,2025-04-25,15,False,4,37,19609.733333333334,11620.0,70.0,63.0,7.0,1.0,0.9,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],52.0
DLR1207,Dealer_1207,West Bengal,Nagpur,35,Active,430594,2599,2026-03-17,2025-04-02,21,False,4,34,20504.47619047619,0.0,,,0.0,0.0,0.0,19644.79,15868.21,35513.0,3.0,0.4468282037563709,0.5531717962436291,True,False,False,"['Call dealer', 'Follow up for collection']",51.964479
DLR1059,Dealer_1059,West Bengal,Indore,21,Active,519975,3241,2026-03-03,2025-04-05,20,False,4,48,25998.75,0.0,,,0.0,0.0,0.0,19467.36,13882.64,33350.0,1.0,0.41627106446776607,0.5837289355322339,True,False,False,"['Call dealer', 'Follow up for collection']",51.946736
DLR1170,Dealer_1170,Gujarat,Ranchi,35,Active,313188,1984,2026-02-18,2025-04-23,13,False,4,61,24091.384615384617,34648.0,244.0,242.0,2.0,1.0,0.9918032786885246,17792.81,26719.19,44512.0,2.0,0.6002693655643422,0.3997306344356578,True,False,False,"['Call dealer', 'Follow up for collection']",51.94321542622951
DLR1109,Dealer_1109,West Bengal,Lucknow,21,Active,388207,2401,2026-02-26,2025-05-08,15,False,4,53,25880.466666666667,70562.0,447.0,412.0,35.0,3.0,0.9217002237136466,3464.36,2562.64,6027.0,1.0,0.4251932968309275,0.5748067031690726,True,False,False,"['Call dealer', 'Follow up for collection']",51.912431525727065
DLR1307,Dealer_1307,West Bengal,Bhubaneswar,21,Active,292511,1830,2026-03-06,2025-04-19,16,False,4,45,18281.9375,48606.0,338.0,310.0,28.0,2.0,0.9171597633136095,2521.25,5673.75,8195.0,1.0,0.6923428920073216,0.3076571079926785,True,False,False,"['Call dealer', 'Follow up for collection']",51.90892973372781
DLR1442,Dealer_1442,West Bengal,Indore,14,Active,501588,3023,2026-03-09,2025-04-06,19,False,4,42,26399.36842105263,32032.0,208.0,206.0,2.0,1.0,0.9903846153846154,17065.260000000002,30571.739999999998,47637.0,2.0,0.64176459474778,0.35823540525222,True,False,False,"['Call dealer', 'Follow up for collection']",51.89883369230769
DLR1087,Dealer_1087,Jharkhand,Ranchi,14,Active,370176,2286,2026-01-21,2025-04-02,19,False,4,89,19482.947368421053,29580.0,174.0,164.0,10.0,1.0,0.9425287356321839,7461.48,28919.52,36381.0,1.0,0.794907231796817,0.20509276820318298,True,False,False,"['Call dealer', 'Follow up for collection']",51.89557328735632
DLR1130,Dealer_1130,Assam,Patna,35,Active,387241,2348,2026-01-12,2025-04-12,16,False,4,98,24202.5625,0.0,,,0.0,0.0,0.0,18558.26,31515.739999999998,50074.0,2.0,0.629383312697208,0.37061668730279185,True,False,False,"['Call dealer', 'Follow up for collection']",51.855826
DLR1027,Dealer_1027,Bihar,Indore,35,Active,555582,3374,2026-03-19,2025-06-04,20,True,4,32,27779.1,36835.0,265.0,253.0,12.0,1.0,0.9547169811320755,8771.32,11586.68,20358.0,1.0,0.5691462815600746,0.4308537184399253,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",51.78279237735849
DLR1071,Dealer_1071,Maharashtra,Bengaluru,14,Active,460567,2927,2026-03-13,2025-04-12,17,False,4,38,27092.176470588234,124029.0,754.0,702.0,52.0,4.0,0.9310344827586207,3356.6,20073.4,23430.0,1.0,0.8567392232180965,0.14326077678190355,True,False,False,['Call dealer'],51.714970344827584
DLR1327,Dealer_1327,Odisha,Guwahati,35,Active,470277,2955,2026-03-20,2025-05-17,24,False,4,31,19594.875,84448.0,496.0,470.0,26.0,3.0,0.9475806451612904,6630.08,15334.92,21965.0,2.0,0.6981525153653539,0.301847484634646,True,False,False,"['Call dealer', 'Follow up for collection']",51.71139509677419
DLR1392,Dealer_1392,MP,Bhubaneswar,35,Active,325761,2058,2026-03-13,2025-04-17,13,False,4,38,25058.53846153846,18460.0,130.0,119.0,11.0,1.0,0.9153846153846154,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.69230769230769
DLR1426,Dealer_1426,MP,Indore,35,Active,464055,2741,2026-02-19,2025-05-22,17,False,4,60,27297.352941176472,68378.0,377.0,360.0,17.0,2.0,0.9549071618037135,7819.81,6712.19,14532.0,1.0,0.46189031103770983,0.5381096889622902,True,False,False,"['Call dealer', 'Follow up for collection']",51.68383776392573
DLR1114,Dealer_1114,Gujarat,Indore,21,Active,474315,2967,2026-01-10,2025-04-29,16,False,4,100,29644.6875,63279.0,385.0,366.0,19.0,2.0,0.9506493506493506,6805.08,23476.92,30282.0,1.0,0.7752764018228651,0.22472359817713494,True,False,False,"['Call dealer', 'Follow up for collection']",51.66752098701299
DLR1435,Dealer_1435,Jharkhand,Chennai,35,Active,235072,1421,2026-03-10,2025-04-11,10,False,4,41,23507.2,33875.0,218.0,202.0,16.0,2.0,0.926605504587156,1762.79,2125.21,3888.0,1.0,0.5466075102880659,0.45339248971193413,True,False,False,"['Call dealer', 'Follow up for collection']",51.64416890825688
DLR1416,Dealer_1416,UP,Guwahati,14,Active,363815,2277,2026-03-17,2025-04-05,14,False,4,34,25986.785714285714,86395.0,529.0,499.0,30.0,4.0,0.943289224952741,4983.84,4831.16,9815.0,1.0,0.492222109016811,0.507777890983189,True,False,False,"['Call dealer', 'Follow up for collection']",51.63259950094518
DLR1436,Dealer_1436,West Bengal,Guwahati,35,Active,471885,3030,2026-02-10,2025-04-20,17,False,4,69,27757.941176470587,48872.0,298.0,288.0,10.0,1.0,0.9664429530201343,9528.6,48465.4,57994.0,2.0,0.8356967962202987,0.16430320377970137,True,False,False,['Call dealer'],51.624000939597316
DLR1191,Dealer_1191,Tamil Nadu,Ahmedabad,35,Active,401230,2527,2026-03-17,2025-04-03,17,True,4,34,23601.764705882353,32162.0,212.0,195.0,17.0,2.0,0.9198113207547169,0.0,,,0.0,0.0,0.0,True,False,False,"['Call dealer', 'Renew / extend sauda']",51.60377358490566
DLR1232,Dealer_1232,Bihar,Indore,21,Active,274488,1744,2026-03-03,2025-04-03,10,False,3,48,27448.8,52322.0,324.0,315.0,9.0,2.0,0.9722222222222222,10388.94,11415.06,21804.0,1.0,0.5235305448541552,0.4764694551458448,True,False,False,"['Call dealer', 'Follow up for collection']",51.594449555555556
DLR1235,Dealer_1235,Maharashtra,Indore,35,Active,407986,2452,2026-02-27,2025-04-01,16,False,4,52,25499.125,0.0,,,0.0,0.0,0.0,15943.2,51810.8,67754.0,3.0,0.764689907606931,0.23531009239306905,True,False,False,"['Call dealer', 'Follow up for collection']",51.59432
DLR1411,Dealer_1411,Jharkhand,Kolkata,14,Active,344635,2184,2026-03-03,2025-04-05,13,False,4,48,26510.384615384617,63426.0,377.0,351.0,26.0,2.0,0.9310344827586207,2076.9,4280.1,6357.0,1.0,0.6732892873997169,0.32671071260028317,True,False,False,"['Call dealer', 'Follow up for collection']",51.58700034482759
DLR1212,Dealer_1212,Assam,Ahmedabad,21,Active,320544,1941,2026-03-19,2025-04-21,13,False,3,32,24657.23076923077,69422.0,441.0,428.0,13.0,2.0,0.9705215419501134,9799.84,18577.16,28377.0,2.0,0.6546555308876907,0.34534446911230926,True,False,False,"['Call dealer', 'Follow up for collection']",51.569553160997735
DLR1425,Dealer_1425,Odisha,Ahmedabad,14,Active,265833,1623,2026-03-03,2025-04-03,11,False,3,48,24166.636363636364,80285.0,497.0,464.0,33.0,3.0,0.9336016096579477,2150.84,6517.16,8668.0,2.0,0.7518643285648362,0.24813567143516385,True,False,False,"['Call dealer', 'Follow up for collection']",51.54305180684104
DLR1280,Dealer_1280,Karnataka,Ahmedabad,14,Active,441755,2697,2026-03-20,2025-05-08,16,False,4,31,27609.6875,0.0,,,0.0,0.0,0.0,15410.529999999999,21750.47,37161.0,2.0,0.5853036785877668,0.4146963214122332,True,False,False,"['Call dealer', 'Follow up for collection']",51.541053
DLR1133,Dealer_1133,Rajasthan,Bengaluru,21,Active,279234,1756,2026-02-11,2025-07-19,11,False,4,68,25384.909090909092,48678.0,336.0,312.0,24.0,2.0,0.9285714285714286,1004.95,2471.05,3476.0,1.0,0.7108889528193326,0.28911104718066744,True,False,False,"['Call dealer', 'Follow up for collection']",51.52906642857143
DLR1146,Dealer_1146,Assam,Kolkata,35,Active,502465,2986,2026-02-18,2025-04-12,16,False,4,61,31404.0625,78324.0,483.0,464.0,19.0,2.0,0.9606625258799172,7322.37,31954.63,39277.0,1.0,0.8135710466685337,0.18642895333146625,True,False,False,['Call dealer'],51.51898648240165
DLR1351,Dealer_1351,Maharashtra,Bengaluru,35,Active,320431,2007,2026-02-07,2025-05-10,13,False,4,72,24648.53846153846,45756.0,246.0,237.0,9.0,1.0,0.9634146341463414,7535.39,15984.61,23520.0,1.0,0.6796177721088436,0.3203822278911565,True,False,False,"['Call dealer', 'Follow up for collection']",51.48524631707318
DLR1162,Dealer_1162,Gujarat,Bengaluru,35,Active,370212,2312,2026-03-03,2025-04-08,12,False,3,48,30851.0,32844.0,204.0,189.0,15.0,1.0,0.9264705882352942,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.470588235294116
DLR1054,Dealer_1054,Tamil Nadu,Lucknow,21,Active,267276,1668,2026-03-19,2025-05-19,10,True,4,32,26727.6,0.0,,,0.0,0.0,0.0,14473.57,28259.43,42733.0,1.0,0.6613022722486135,0.3386977277513865,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",51.447357
DLR1234,Dealer_1234,UP,Ranchi,35,Active,307316,1921,2026-03-15,2025-04-01,13,False,4,36,23639.69230769231,31050.0,225.0,215.0,10.0,1.0,0.9555555555555556,5564.95,30690.05,36255.0,2.0,0.8465053096124672,0.15349469038753275,True,False,False,['Call dealer'],51.445383888888884
DLR1028,Dealer_1028,West Bengal,Ranchi,21,Active,337963,2064,2026-03-10,2025-04-13,13,False,4,41,25997.153846153848,40504.0,244.0,231.0,13.0,1.0,0.9467213114754098,3564.16,17379.84,20944.0,1.0,0.8298242933537051,0.17017570664629486,True,False,False,['Call dealer'],51.421989770491805
DLR1283,Dealer_1283,Gujarat,Bhubaneswar,35,Active,238655,1525,2026-03-18,2025-04-07,13,True,4,33,18358.076923076922,28120.0,190.0,180.0,10.0,2.0,0.9473684210526315,3276.55,2498.45,5775.0,1.0,0.4326320346320346,0.5673679653679654,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",51.38028657894737
DLR1137,Dealer_1137,Bihar,Jaipur,35,Active,216058,1410,2026-03-11,2025-04-14,10,False,3,40,21605.8,19980.0,108.0,101.0,7.0,1.0,0.9351851851851852,718.04,4762.96,5481.0,1.0,0.868994708994709,0.13100529100529099,True,False,False,['Call dealer'],51.3681002962963
DLR1004,Dealer_1004,Karnataka,Guwahati,35,Active,238509,1501,2026-03-17,2025-04-02,11,False,4,34,21682.636363636364,41365.0,267.0,266.0,1.0,2.0,0.9962546816479401,12826.17,24178.83,37005.0,2.0,0.653393595460073,0.346606404539927,True,False,False,"['Call dealer', 'Follow up for collection']",51.3575233670412
DLR1166,Dealer_1166,Tamil Nadu,Indore,14,Active,228006,1482,2026-02-15,2025-04-06,11,False,4,64,20727.81818181818,40140.0,223.0,220.0,3.0,1.0,0.9865470852017937,10704.83,9575.17,20280.0,1.0,0.47214842209072977,0.5278515779092702,True,False,False,"['Call dealer', 'Follow up for collection']",51.33954129596413
DLR1031,Dealer_1031,Jharkhand,Lucknow,14,Active,390254,2443,2026-02-28,2025-04-11,17,False,4,51,22956.117647058825,54015.0,365.0,354.0,11.0,3.0,0.9698630136986301,7255.84,20428.160000000003,27684.0,2.0,0.7379049270336657,0.26209507296633433,True,False,False,"['Call dealer', 'Follow up for collection']",51.32832372602739
DLR1361,Dealer_1361,Bihar,Chennai,35,Active,411747,2530,2026-03-05,2025-04-16,15,False,4,46,27449.8,73798.0,455.0,425.0,30.0,2.0,0.9340659340659341,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.31868131868132
DLR1022,Dealer_1022,UP,Ranchi,21,Active,214020,1380,2026-03-08,2025-04-26,10,False,4,43,21402.0,28864.0,164.0,159.0,5.0,1.0,0.9695121951219512,6967.39,24772.61,31740.0,1.0,0.7804855072463768,0.2195144927536232,True,False,False,"['Call dealer', 'Follow up for collection']",51.306495097560976
DLR1129,Dealer_1129,West Bengal,Guwahati,14,Active,503463,3076,2026-03-11,2025-04-02,18,False,4,40,27970.166666666668,139428.0,832.0,778.0,54.0,4.0,0.9350961538461539,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.29807692307692
DLR1219,Dealer_1219,Odisha,Patna,14,Active,305347,1895,2026-01-21,2025-04-11,10,False,3,89,30534.7,43680.0,280.0,262.0,18.0,1.0,0.9357142857142857,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.285714285714285
DLR1420,Dealer_1420,Karnataka,Bhubaneswar,35,Active,298046,1934,2026-03-08,2025-05-21,12,False,3,43,24837.166666666668,0.0,,,0.0,0.0,0.0,12719.73,30277.27,42997.0,3.0,0.7041716863967253,0.29582831360327466,True,False,False,"['Call dealer', 'Follow up for collection']",51.271973
DLR1359,Dealer_1359,Odisha,Ahmedabad,14,Active,466369,2901,2026-03-02,2025-04-07,19,False,4,49,24545.736842105263,0.0,,,0.0,0.0,0.0,12643.63,13750.37,26394.0,1.0,0.5209657497916194,0.47903425020838064,True,False,False,"['Call dealer', 'Follow up for collection']",51.264363
DLR1163,Dealer_1163,Assam,Guwahati,14,Active,383142,2300,2026-03-12,2025-04-19,12,False,4,39,31928.5,45240.0,260.0,244.0,16.0,1.0,0.9384615384615385,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.23076923076923
DLR1063,Dealer_1063,Bihar,Bengaluru,21,Active,365153,2396,2026-02-24,2025-04-21,15,False,4,55,24343.533333333333,40588.0,278.0,276.0,2.0,1.0,0.9928057553956835,10851.39,30461.61,41313.0,1.0,0.7373371577953671,0.26266284220463293,True,False,False,"['Call dealer', 'Follow up for collection']",51.22902389208633
DLR1084,Dealer_1084,West Bengal,Lucknow,21,Active,341833,2052,2026-03-06,2025-05-02,15,False,4,45,22788.866666666665,66926.0,413.0,392.0,21.0,3.0,0.9491525423728814,2051.8,1644.2,3696.0,1.0,0.4448593073593074,0.5551406926406927,True,False,False,"['Call dealer', 'Follow up for collection']",51.22212915254237
DLR1356,Dealer_1356,Gujarat,Nagpur,14,Active,435701,2694,2026-03-19,2025-04-19,19,True,4,32,22931.63157894737,0.0,,,0.0,0.0,0.0,12140.01,20934.99,33075.0,1.0,0.6329551020408164,0.36704489795918366,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",51.214001
DLR1040,Dealer_1040,Maharashtra,Bengaluru,21,Active,478752,2975,2026-02-21,2025-05-08,21,False,4,58,22797.714285714286,43175.0,275.0,268.0,7.0,1.0,0.9745454545454545,7046.02,19705.98,26752.0,2.0,0.7366170753588517,0.2633829246411483,True,False,False,"['Call dealer', 'Follow up for collection']",51.21369290909091
DLR1182,Dealer_1182,Odisha,Patna,35,Active,552698,3403,2026-03-02,2025-04-12,19,False,4,49,29089.36842105263,34839.0,237.0,223.0,14.0,1.0,0.9409282700421941,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.18143459915612
DLR1018,Dealer_1018,Karnataka,Lucknow,14,Active,284844,1774,2026-03-20,2025-04-17,12,False,4,31,23737.0,34461.0,224.0,213.0,11.0,2.0,0.9508928571428571,1964.24,4442.76,6407.0,1.0,0.6934228187919463,0.3065771812080537,True,False,False,"['Call dealer', 'Follow up for collection']",51.17856685714286
DLR1025,Dealer_1025,Karnataka,Indore,21,Active,376640,2388,2026-03-14,2025-04-25,12,False,4,37,31386.666666666668,47770.0,281.0,278.0,3.0,1.0,0.9893238434163701,9457.78,25848.22,35306.0,1.0,0.7321197530164845,0.2678802469835156,True,False,False,"['Call dealer', 'Follow up for collection']",51.15930113167259
DLR1047,Dealer_1047,MP,Bhubaneswar,35,Active,309925,1967,2026-03-10,2025-04-17,12,False,4,41,25827.083333333332,40420.0,278.0,262.0,16.0,2.0,0.9424460431654677,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.15107913669065
DLR1214,Dealer_1214,Jharkhand,Bengaluru,35,Active,293300,1865,2026-02-02,2025-04-23,12,False,4,77,24441.666666666668,32046.0,218.0,209.0,9.0,1.0,0.9587155963302753,3123.66,8657.34,11781.0,1.0,0.7348561242678889,0.265143875732111,True,False,False,"['Call dealer', 'Follow up for collection']",51.13805407339449
DLR1089,Dealer_1089,Jharkhand,Kolkata,21,Active,390378,2396,2026-02-15,2025-04-22,16,False,4,64,24398.625,124103.0,821.0,780.0,41.0,4.0,0.9500609013398295,1146.32,5378.68,6525.0,1.0,0.8243187739463602,0.17568122605363984,True,False,False,['Call dealer'],51.113413973203414
DLR1057,Dealer_1057,Jharkhand,Ranchi,35,Active,377931,2276,2026-03-08,2025-04-01,16,False,4,43,23620.6875,54198.0,342.0,323.0,19.0,2.0,0.9444444444444444,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.111111111111114
DLR1124,Dealer_1124,Jharkhand,Bhubaneswar,21,Active,188295,1138,2026-02-14,2025-07-06,10,False,4,65,18829.5,0.0,,,0.0,0.0,0.0,10975.38,11475.62,22451.0,1.0,0.5111407064273307,0.48885929357266933,True,False,False,"['Call dealer', 'Follow up for collection']",51.097538
DLR1489,Dealer_1489,Tamil Nadu,Guwahati,35,Active,373403,2353,2026-03-18,2025-04-06,14,False,4,33,26671.64285714286,31050.0,207.0,196.0,11.0,1.0,0.9468599033816425,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.06280193236715
DLR1441,Dealer_1441,Rajasthan,Ranchi,14,Active,376719,2356,2026-03-09,2025-04-08,12,False,4,42,31393.25,25056.0,174.0,165.0,9.0,1.0,0.9482758620689655,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.03448275862069
DLR1268,Dealer_1268,Bihar,Bengaluru,14,Active,289294,1851,2026-03-17,2025-04-17,16,True,4,34,18080.875,44303.0,237.0,227.0,10.0,2.0,0.9578059071729957,1850.25,5664.75,7515.0,1.0,0.7537924151696607,0.24620758483033933,True,False,False,"['Call dealer', 'Follow up for collection', 'Renew / extend sauda']",51.02890685654009
DLR1112,Dealer_1112,Bihar,Ranchi,14,Active,469625,2824,2026-02-05,2025-04-15,17,False,4,74,27625.0,0.0,,,0.0,0.0,0.0,10169.64,30158.36,40328.0,2.0,0.7478268200753819,0.25217317992461813,True,False,False,"['Call dealer', 'Follow up for collection']",51.016964
DLR1240,Dealer_1240,Gujarat,Ahmedabad,35,Active,360441,2319,2026-02-11,2025-04-12,15,False,4,68,24029.4,19234.0,118.0,112.0,6.0,1.0,0.9491525423728814,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.016949152542374
DLR1403,Dealer_1403,Karnataka,Chennai,14,Active,229531,1511,2026-01-18,2025-04-20,10,False,4,92,22953.1,62342.0,396.0,376.0,20.0,3.0,0.9494949494949495,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],51.01010101010101
DLR1389,Dealer_1389,West Bengal,Indore,14,Active,447610,2706,2026-03-10,2025-04-04,16,False,4,41,27975.625,23055.0,159.0,159.0,0.0,1.0,1.0,9963.47,30957.53,40921.0,1.0,0.7565193910217247,0.2434806089782752,True,False,False,"['Call dealer', 'Follow up for collection']",50.996347
DLR1381,Dealer_1381,Assam,Indore,21,Active,345449,2144,2026-02-20,2025-04-18,13,False,4,59,26573.0,100234.0,653.0,621.0,32.0,3.0,0.9509954058192955,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.98009188361409
DLR1185,Dealer_1185,Maharashtra,Ahmedabad,14,Active,431412,2741,2026-03-11,2025-04-24,13,False,4,40,33185.53846153846,0.0,,,0.0,0.0,0.0,9681.07,25950.93,35632.0,1.0,0.7283040525370453,0.2716959474629546,True,False,False,"['Call dealer', 'Follow up for collection']",50.968107
DLR1151,Dealer_1151,West Bengal,Guwahati,35,Active,338887,2148,2026-03-14,2025-04-25,16,False,4,37,21180.4375,47012.0,292.0,292.0,0.0,1.0,1.0,9674.48,32301.52,41976.0,2.0,0.7695235372593864,0.23047646274061367,True,False,False,"['Call dealer', 'Follow up for collection']",50.967448
DLR1222,Dealer_1222,Odisha,Indore,14,Active,451795,2815,2026-01-12,2025-05-20,17,False,4,98,26576.176470588234,28496.0,208.0,198.0,10.0,1.0,0.9519230769230769,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.96153846153846
DLR1462,Dealer_1462,MP,Ahmedabad,35,Active,275018,1678,2026-03-09,2025-06-23,10,False,4,42,27501.8,0.0,,,0.0,0.0,0.0,9507.34,24828.66,34336.0,1.0,0.7231086905871389,0.27689130941286116,True,False,False,"['Call dealer', 'Follow up for collection']",50.950734
DLR1064,Dealer_1064,MP,Ranchi,21,Active,277540,1659,2026-03-09,2025-05-08,10,False,3,42,27754.0,0.0,,,0.0,0.0,0.0,9412.43,19776.57,29189.0,2.0,0.6775350303196409,0.32246496968035904,True,False,False,"['Call dealer', 'Follow up for collection']",50.941243
DLR1168,Dealer_1168,Maharashtra,Kolkata,14,Active,329000,2090,2026-02-23,2025-04-12,11,False,3,56,29909.090909090908,75276.0,468.0,446.0,22.0,2.0,0.9529914529914529,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.940170940170944
DLR1447,Dealer_1447,Maharashtra,Patna,35,Active,353804,2162,2026-03-18,2025-05-11,13,True,4,33,27215.69230769231,37128.0,238.0,227.0,11.0,1.0,0.9537815126050421,0.0,,,0.0,0.0,0.0,True,False,False,"['Call dealer', 'Renew / extend sauda']",50.924369747899156
DLR1148,Dealer_1148,Tamil Nadu,Nagpur,14,Active,541286,3325,2026-03-14,2025-04-02,23,False,4,37,23534.17391304348,67096.0,439.0,428.0,11.0,2.0,0.9749430523917996,4112.68,2985.32,7098.0,1.0,0.4205860805860806,0.5794139194139195,True,False,False,"['Call dealer', 'Follow up for collection']",50.912406952164005
DLR1309,Dealer_1309,West Bengal,Indore,21,Active,410206,2516,2026-01-14,2025-04-17,15,False,4,96,27347.066666666666,14863.0,89.0,89.0,0.0,1.0,1.0,8942.810000000001,33587.19,42530.0,3.0,0.7897293675052904,0.21027063249470965,True,False,False,"['Call dealer', 'Follow up for collection']",50.894281
DLR1019,Dealer_1019,Gujarat,Ahmedabad,14,Active,219877,1348,2026-02-16,2025-04-11,10,False,4,63,21987.7,46774.0,257.0,246.0,11.0,1.0,0.9571984435797666,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.856031128404666
DLR1365,Dealer_1365,Tamil Nadu,Nagpur,35,Active,289634,1739,2025-10-18,2025-04-28,10,False,3,184,28963.4,33453.0,189.0,181.0,8.0,1.0,0.9576719576719577,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.84656084656085
DLR1272,Dealer_1272,MP,Ranchi,21,Active,521447,3263,2026-03-18,2025-05-22,20,False,4,33,26072.35,38496.0,266.0,260.0,6.0,2.0,0.9774436090225563,3749.02,3732.98,7482.0,1.0,0.4989280940924886,0.5010719059075114,True,False,False,"['Call dealer', 'Follow up for collection']",50.82602981954887
DLR1248,Dealer_1248,Maharashtra,Ranchi,14,Active,295625,1870,2026-01-06,2025-04-01,11,False,4,104,26875.0,20128.0,148.0,142.0,6.0,1.0,0.9594594594594594,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.810810810810814
DLR1007,Dealer_1007,West Bengal,Ranchi,35,Active,228064,1330,2026-02-24,2025-07-15,10,False,4,55,22806.4,48281.0,298.0,286.0,12.0,2.0,0.959731543624161,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.80536912751678
DLR1068,Dealer_1068,Assam,Guwahati,35,Active,450073,2805,2026-02-24,2025-04-01,20,False,4,55,22503.65,21868.0,154.0,151.0,3.0,1.0,0.9805194805194806,3679.5,12027.5,15707.0,1.0,0.7657413891895334,0.23425861081046667,True,False,False,"['Call dealer', 'Follow up for collection']",50.75756038961039
DLR1150,Dealer_1150,Karnataka,Kolkata,21,Active,525920,3135,2026-03-06,2025-04-05,20,False,4,45,26296.0,0.0,,,0.0,0.0,0.0,7525.38,5487.62,13013.0,1.0,0.42170291247214325,0.5782970875278568,True,False,False,"['Call dealer', 'Follow up for collection']",50.752538
DLR1050,Dealer_1050,Gujarat,Indore,14,Active,245702,1581,2026-01-16,2025-04-22,11,False,3,94,22336.545454545456,0.0,,,0.0,0.0,0.0,6917.63,6823.37,13741.0,1.0,0.49657011862309874,0.5034298813769013,True,False,False,"['Call dealer', 'Follow up for collection']",50.691763
DLR1282,Dealer_1282,West Bengal,Indore,14,Active,324627,1961,2026-02-16,2025-04-03,11,False,4,63,29511.545454545456,0.0,,,0.0,0.0,0.0,6905.93,6338.07,13244.0,1.0,0.47856161280579884,0.5214383871942012,True,False,False,"['Call dealer', 'Follow up for collection']",50.690593
DLR1422,Dealer_1422,West Bengal,Chennai,21,Active,282644,1745,2026-03-15,2025-05-10,12,False,4,36,23553.666666666668,85823.0,508.0,491.0,17.0,3.0,0.9665354330708661,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.66929133858268
DLR1311,Dealer_1311,Tamil Nadu,Kolkata,21,Active,335465,2139,2026-02-12,2025-04-27,14,False,4,67,23961.785714285714,83808.0,511.0,495.0,16.0,2.0,0.9686888454011742,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.62622309197651
DLR1273,Dealer_1273,West Bengal,Chennai,14,Active,537783,3189,2026-03-04,2025-04-04,20,False,4,47,26889.15,50561.0,291.0,282.0,9.0,2.0,0.9690721649484536,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.618556701030926
DLR1332,Dealer_1332,Maharashtra,Kolkata,21,Active,473613,2879,2026-03-17,2025-04-06,17,False,4,34,27859.58823529412,86868.0,496.0,482.0,14.0,3.0,0.9717741935483871,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.564516129032256
DLR1413,Dealer_1413,West Bengal,Chennai,21,Active,285018,1751,2026-02-19,2025-04-03,15,False,4,60,19001.2,13728.0,96.0,95.0,1.0,1.0,0.9895833333333334,3447.45,19149.55,22597.0,2.0,0.8474377129707483,0.15256228702925168,True,False,False,['Call dealer'],50.55307833333334
DLR1231,Dealer_1231,West Bengal,Patna,14,Active,408158,2485,2026-02-23,2025-04-27,10,False,4,56,40815.8,106406.0,709.0,690.0,19.0,3.0,0.9732016925246827,0.0,,,0.0,0.0,0.0,True,False,False,['Call dealer'],50.53596614950634
